country,cabr,year,cut,subcut,indicator,Topic,EnglishName,value,se,N,method
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,obst11,Biggest Obstacle,Percent of firms choosing political instability as their biggest obstacle,1.120310664,0.6398034,98.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,obst12,Biggest Obstacle,Percent of firms choosing practices of the informal sector as their biggest obstacle,7.974679947,5.7876577,98.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,obst13,Biggest Obstacle,Percent of firms choosing tax administration as their biggest obstacle,.7109709382,0.46839708,98.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,obst14,Biggest Obstacle,Percent of firms choosing tax rates as their biggest obstacle,1.759283423,1.1612642,98.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,obst15,Biggest Obstacle,Percent of firms choosing transportation as their biggest obstacle,1.828362823,1.2677457,98.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,obst2,Biggest Obstacle,Percent of firms choosing access to land as their biggest obstacle,.5326365232,0.4506409,98.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,obst3,Biggest Obstacle,Percent of firms choosing business licensing and permits as their biggest obstacle,31.61006546,15.237677,98.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,obst4,Biggest Obstacle,Percent of firms choosing corruption as their biggest obstacle,.3544140756,0.40339255,98.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,obst5,Biggest Obstacle,Percent of firms choosing courts as their biggest obstacle,0,0.0,98.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,obst6,Biggest Obstacle,"Percent of firms choosing crime, theft and disorder as their biggest obstacle",1.631087184,1.2069751,98.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,obst7,Biggest Obstacle,Percent of firms choosing customs and trade regulations as their biggest obstacle,6.999342918,3.038488,98.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,obst8,Biggest Obstacle,Percent of firms choosing electricity as their biggest obstacle,2.663174152,1.6652763,98.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,obst9,Biggest Obstacle,Percent of firms choosing inadequately educated workforce as their biggest obstacle,30.12723541,12.32538,98.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,perf1,Firm Profile,Real annual sales growth (%),12.02655697,3.7577944,123.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,perf2,Firm Profile,Annual employment growth (%),1.837085605,2.542091,120.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,perf3,Firm Profile,Real annual labor productivity growth (%),9.313461304,4.285608,118.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,perf4,Firm Profile,Percent of firms buying fixed assets,54.74332428,11.412807,123.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,reg1,Regulations,Senior management time spent dealing with the requirements of government regulation (%),4.826538563,1.9828916,99.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_reg10,Regulations,[B-READY] Percent of firms visited or inspected for health or safety,24.16511536,12.224076,124.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_reg11,Regulations,[B-READY] Percent of firms with a report issued for health or safety inspection,44.96259689,44.75684,15.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_reg12,Regulations,[B-READY] Perceptions index of access to land as a constraint,95.72956085,1.4435778,109.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,reg2_c,Taxes,"If there were visits, average number of visits or required meetings with tax officials",1.406287193,0.11376014,33.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,reg4,Taxes,Percent of firms identifying tax rates as a major or very severe constraint,3.026344061,2.1174843,123.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,reg5,Taxes,Percent of firms identifying tax administration as a major or very severe constraint,.3764882982,0.23103523,120.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,reg6,Taxes,Percent of firms visited or required to meet with tax officials,12.57073402,4.3542795,122.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,reg8,Regulations,Percent of firms identifying access to land as a major or very severe constraint,.4058829248,0.24246252,109.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_reg9,Regulations,[B-READY] Days to receive payment under government contract,339.5805969,37.39128,4.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_t1,Innovation and Technology,[B-READY] Percent of firms with an internationally-recognized quality certification,37.30995178,9.926673,118.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,t10,Innovation and Technology,Percent of firms that spend on R&D in the last fiscal years,3.21359849,2.4260914,114.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_t11,Innovation and Technology,"[B-READY] Percent of firms that introduced a new product/service and process over last 3 years, and spent on R&D over last fiscal year (excluding small firms)",2.360928535,2.3237336,117.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,t3,Firm Profile,Capacity utilization (%)*,89.16098022,2.950728,107.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,t4,Innovation and Technology,Percent of firms using technology licensed from foreign companies*,34.33147049,10.945327,108.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,t5,Innovation and Technology,Percent of firms having their own web site,54.46837616,10.753536,125.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,t7,Innovation and Technology,Percent of firms that introduced a new product/service over last 3 years,8.493301392,4.333042,125.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,t8,Innovation and Technology,Percent of firms whose new product/service is also new to the main market,79.60234833,23.826555,15.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,t9,Innovation and Technology,Percent of firms that introduced a process innovation over last 3 years,2.97091341,1.7986676,122.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_tax1_median,Taxes,[B-READY] Hours spent on tax compliance annually [median],36,20.181795,92.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_tax2,Taxes,[B-READY] Percent of firms filing taxes electronically,100.0000076,8.8698494e-07,125.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_tax3,Taxes,[B-READY] Percent of firms paying taxes electronically,95.93644714,4.238143,125.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_tax4_median,Taxes,[B-READY] Weeks until the final tax audit report [median],10,0.8653804,12.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_tax5_median,Taxes,[B-READY] Weeks to receive VAT refund [median],1,1.1722529,50.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_tax6,Taxes,"[B-READY] Percent of firms reporting too long or complicated refund process as the main reason for not applying for a VAT refund, among those providing a reason other than no need",2.001475334,1.3101331,70.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_tax7,Taxes,[B-READY] Reported share of social security and employment-based taxes in annual cost of labor,16.33014679,1.8039607,121.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_tax8,Taxes,[B-READY] Reported effective income-based tax rate,10.68486404,2.139037,105.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,tr1,Trade,Days to clear direct exports through customs*,4.457807064,1.8332053,60.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,tr16,Trade,Percent of firms exporting directly at least 10% of sales,34.90347672,9.812286,125.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_tr18_median,Trade,[B-READY] Days for exported goods to clear all border control agencies [median],5,4.4226995,59.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_tr19,Trade,[B-READY] Percent of firms that export at least some products via parcel service,37.36035156,18.444746,68.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_tr20,Trade,[B-READY] Typical costs to comply with all export requirements (% of value of goods exported),8.602431297,2.3439174,38.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,tr21,Trade,Percent of firms using material inputs and/or supplies of foreign origin,92.43711853,4.2283454,87.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,tr22,Trade,Proportion of total inputs that are of foreign origin (%),35.00679398,10.999436,125.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,tr23,Trade,Days to clear imports from customs,5.012058735,2.095558,61.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_tr24_median,Trade,[B-READY] Days for imported goods to clear all border control agencies [median] ,5,3.0837805,61.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_tr25,Trade,[B-READY] Typical costs to comply with all import requirements (% of value of goods imported),7.804013729,3.2660997,34.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_tr26,Trade,[B-READY] Perceptions index of customs and trade regulations as a constraint,85.35259247,3.895614,124.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,tr5,Trade,Proportion of total sales that are exported directly (%),29.97719193,9.177945,125.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,tr9,Trade,Percent of firms identifying customs and trade regulations as a major or very severe constraint,3.62702322,2.9246686,124.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_wk1,Workforce,[B-READY] Percent of firms offering formal training over last fiscal year,18.63166809,5.6096687,125.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,wk10,Workforce,Percent of firms identifying an inadequately educated workforce as a major or very severe constraint,19.97636604,9.551441,123.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,wk15,Workforce,"Proportion of production workers, out of all permanent workers*",78.36456299,1.6096257,108.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,wk19,Workforce,"Proportion of skilled workers, out of all permanent production workers (%)*",62.28448486,8.527868,101.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,wk2,Workforce,Proportion of workers offered formal training over last fiscal year (%)*,61.89793015,6.997218,39.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,wk20,Workforce,Percent of firms where the largest owner is also the top manager,91.72711182,4.5498405,122.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,wk21,Workforce,Number of permanent full-time equivalent workers,347.9476013,184.30191,125.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,wk22,Workforce,"Proportion of permanent workers, out of all permanent full-time equivalent workers",96.81412506,1.5376699,121.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,wk23,Workforce,Proportion of permanent full time workers that completed high school,76.78751373,7.175434,108.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_wk24,Workforce,[B-READY] Weeks to dismiss a full-time permanent worker,4.968191624,1.920511,20.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_wk25,Workforce,[B-READY] Weeks paid in severance ,2.192670345,1.4685208,16.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_wk26,Workforce,[B-READY] Percent of firms involved in labor dispute over last 3 years,.1645565629,0.17866988,123.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_wk27,Workforce,[B-READY] Months to resolve labor dispute,1,,1.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,bready_wk28,Workforce,[B-READY] Perceptions index of labor regulations as a constraint,89.38174438,3.2354298,124.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,wk8,Workforce,Years of the top manager's experience working in the firm's sector,15.92161751,1.0300021,114.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,10% or more foreign ownership,wk9,Workforce,Percent of firms identifying labor regulations as a major or very severe constraint,.6155741811,0.36773762,124.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bus1,Regulations,Days to obtain an import license,14.98416615,2.256748,28.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bus2,Regulations,Days to obtain an operating license,11.36935997,0.63602096,32.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_bus3_median,Regulations,[B-READY] Days to obtain a construction-related permit [median],15,5.099928,59.0,Global
